[8009.0, 7204.0, 4398.0, 4308.0, 2950.0, 3155.0, 3697.0, 3763.0, 1843.0, 1617.0, 0.0, 1118.0, 2144.0, 2665.0, 1838.0, 1611.0, 1280.0, 1913.0, 3273.0, 3273.0, 6961.0, 7822.0, 8456.0, 8223.0, 7115.0, 5767.0, 6255.0, 5590.0, 4681.0, 4140.0, 3588.0, 4161.0, 4815.0, 4750.0, 3632.0, 2840.0, 2413.0, 4159.0, 4813.0, 5838.0, 6502.0, 7024.0, 6569.0, 9331.0, 9676.0, 9595.0, 10780.0, 9719.0, 9607.0, 10238.0, 9946.0, 8887.0, 8107.0, 7531.0, 8738.0, 9427.0, 9500.0, 8382.0, 7527.0, 7047.0, 8737.0, 9426.0, 10566.0, 11226.0, 11536.0, 10987.0, 13070.0, 13084.0, 12560.0, 16940.0, 14190.0, 14310.0, 14352.0, 5820.0, 10461.0, 10718.0, ]
[7803.0, 6894.0, 4307.0, 4397.0, 3153.0, 2950.0, 3228.0, 3129.0, 1615.0, 1841.0, 1118.0, 0.0, 1164.0, 1657.0, 1611.0, 1838.0, 2284.0, 2948.0, 3967.0, 3779.0, 7313.0, 8047.0, 8501.0, 8659.0, 7541.0, 6564.0, 7108.0, 6566.0, 5592.0, 4950.0, 4373.0, 5210.0, 5880.0, 5868.0, 4750.0, 3930.0, 3476.0, 5209.0, 5879.0, 6948.0, 7611.0, 8061.0, 7573.0, 10135.0, 10383.0, 10171.0, 11584.0, 10551.0, 10618.0, 11262.0, 11018.0, 9948.0, 9150.0, 8579.0, 9839.0, 10531.0, 10618.0, 9500.0, 8640.0, 8158.0, 9839.0, 10530.0, 11682.0, 12341.0, 12623.0, 12064.0, 14038.0, 14000.0, 13408.0, 17887.0, 15308.0, 15419.0, 15458.0, 4799.0, 9928.0, 10199.0, ]
[8500.0, 7517.0, 5168.0, 5361.0, 4207.0, 3804.0, 3850.0, 3585.0, 2595.0, 2960.0, 2144.0, 1164.0, 0.0, 522.0, 1390.0, 1991.0, 3050.0, 3703.0, 5128.0, 4912.0, 8363.0, 9031.0, 9374.0, 9737.0, 8620.0, 7728.0, 8271.0, 7703.0, 6747.0, 6114.0, 5538.0, 6304.0, 6959.0, 6801.0, 5691.0, 4750.0, 4253.0, 5911.0, 6605.0, 7800.0, 8451.0, 9165.0, 8698.0, 11298.0, 11536.0, 11293.0, 12748.0, 11715.0, 11741.0, 12377.0, 12087.0, 11031.0, 10250.0, 9675.0, 10857.0, 11542.0, 11534.0, 10419.0, 9500.0, 9001.0, 10634.0, 11332.0, 12550.0, 13201.0, 13669.0, 13127.0, 15182.0, 15158.0, 14572.0, 19038.0, 16220.0, 16237.0, 16260.0, 3677.0, 10279.0, 10562.0, ]
[8664.0, 7650.0, 5441.0, 5686.0, 4592.0, 4092.0, 4031.0, 3700.0, 2968.0, 3397.0, 2665.0, 1657.0, 522.0, 0.0, 1746.0, 2404.0, 3553.0, 4200.0, 5597.0, 5348.0, 8727.0, 9350.0, 9629.0, 10119.0, 9005.0, 8207.0, 8760.0, 8214.0, 7249.0, 6600.0, 6021.0, 6824.0, 7480.0, 7315.0, 6207.0, 5252.0, 4750.0, 6388.0, 7085.0, 8301.0, 8950.0, 9685.0, 9214.0, 11774.0, 11988.0, 11710.0, 13222.0, 12197.0, 12258.0, 12895.0, 12609.0, 11553.0, 10770.0, 10195.0, 11378.0, 12062.0, 12043.0, 10929.0, 10001.0, 9500.0, 11122.0, 11821.0, 13051.0, 13700.0, 14191.0, 13649.0, 15691.0, 15656.0, 15055.0, 19543.0, 16727.0, 16727.0, 16747.0, 3158.0, 10268.0, 10556.0, ]
[9414.0, 8502.0, 5900.0, 5941.0, 4637.0, 4553.0, 4827.0, 4682.0, 3200.0, 3276.0, 1838.0, 1611.0, 1390.0, 1746.0, 0.0, 700.0, 2127.0, 2693.0, 5111.0, 5088.0, 8745.0, 9551.0, 10074.0, 10037.0, 8924.0, 7574.0, 8032.0, 7259.0, 6428.0, 5951.0, 5411.0, 5727.0, 6320.0, 5881.0, 4815.0, 3748.0, 3227.0, 4750.0, 5450.0, 6754.0, 7383.0, 8566.0, 8184.0, 11124.0, 11503.0, 11433.0, 12569.0, 11495.0, 11183.0, 11783.0, 11358.0, 10346.0, 9625.0, 9043.0, 10024.0, 10690.0, 10532.0, 9428.0, 8443.0, 7931.0, 9500.0, 10200.0, 11482.0, 12120.0, 12875.0, 12377.0, 14701.0, 14783.0, 14319.0, 18594.0, 15190.0, 15102.0, 15110.0, 4533.0, 11470.0, 11746.0, ]
[9522.0, 8661.0, 5941.0, 5900.0, 4552.0, 4638.0, 5033.0, 4965.0, 3276.0, 3200.0, 1611.0, 1838.0, 1991.0, 2404.0, 700.0, 0.0, 1512.0, 2025.0, 4793.0, 4863.0, 8563.0, 9433.0, 10050.0, 9804.0, 8702.0, 7156.0, 7574.0, 6727.0, 5954.0, 5549.0, 5036.0, 5162.0, 5727.0, 5211.0, 4161.0, 3070.0, 2548.0, 4050.0, 4750.0, 6060.0, 6687.0, 7974.0, 7622.0, 10675.0, 11110.0, 11116.0, 12112.0, 11026.0, 10595.0, 11183.0, 10720.0, 9722.0, 9021.0, 8438.0, 9364.0, 10024.0, 9840.0, 8739.0, 7747.0, 7234.0, 8800.0, 9500.0, 10784.0, 11421.0, 12220.0, 11733.0, 14131.0, 14247.0, 13829.0, 18030.0, 14494.0, 14402.0, 14410.0, 5229.0, 11762.0, 12032.0, ]
[9031.0, 8298.0, 5413.0, 5202.0, 3841.0, 4281.0, 4912.0, 5020.0, 3054.0, 2662.0, 1280.0, 2284.0, 3050.0, 3553.0, 2127.0, 1512.0, 0.0, 667.0, 3609.0, 3850.0, 7528.0, 8500.0, 9285.0, 8668.0, 7595.0, 5774.0, 6144.0, 5236.0, 4517.0, 4209.0, 3747.0, 3655.0, 4216.0, 3784.0, 2698.0, 1700.0, 1209.0, 2926.0, 3602.0, 4750.0, 5402.0, 6462.0, 6114.0, 9242.0, 9737.0, 9843.0, 10670.0, 9574.0, 9083.0, 9673.0, 9231.0, 8222.0, 7512.0, 6929.0, 7907.0, 8578.0, 8493.0, 7380.0, 6450.0, 5952.0, 7598.0, 8294.0, 9500.0, 10151.0, 10753.0, 10250.0, 12620.0, 12748.0, 12357.0, 16520.0, 13174.0, 13196.0, 13224.0, 6600.0, 11649.0, 11900.0, ]
[9408.0, 8727.0, 5814.0, 5536.0, 4203.0, 4763.0, 5449.0, 5597.0, 3607.0, 3140.0, 1913.0, 2948.0, 3703.0, 4200.0, 2693.0, 2025.0, 667.0, 0.0, 3700.0, 4052.0, 7650.0, 8674.0, 9541.0, 8713.0, 7670.0, 5627.0, 5930.0, 4914.0, 4311.0, 4136.0, 3741.0, 3297.0, 3791.0, 3189.0, 2140.0, 1061.0, 550.0, 2261.0, 2935.0, 4103.0, 4750.0, 6021.0, 5728.0, 9005.0, 9572.0, 9775.0, 10415.0, 9307.0, 8640.0, 9209.0, 8704.0, 7720.0, 7046.0, 6464.0, 7339.0, 8001.0, 7861.0, 6752.0, 5802.0, 5300.0, 6935.0, 7632.0, 8851.0, 9500.0, 10195.0, 9712.0, 12197.0, 12375.0, 12049.0, 16102.0, 12536.0, 12536.0, 12562.0, 7209.0, 12142.0, 12387.0, ]
[6180.0, 5766.0, 3002.0, 2421.0, 1698.0, 2811.0, 3712.0, 4200.0, 2864.0, 2247.0, 3273.0, 3967.0, 5128.0, 5597.0, 5111.0, 4793.0, 3609.0, 3700.0, 0.0, 716.0, 3950.0, 4992.0, 5961.0, 5060.0, 3988.0, 2622.0, 3221.0, 3062.0, 1949.0, 1092.0, 550.0, 2462.0, 3092.0, 4150.0, 3409.0, 3702.0, 3741.0, 4897.0, 5242.0, 5423.0, 6021.0, 4750.0, 4111.0, 6178.0, 6427.0, 6328.0, 7625.0, 6610.0, 7061.0, 7747.0, 7809.0, 6695.0, 5808.0, 5300.0, 7004.0, 7694.0, 8298.0, 7255.0, 6800.0, 6464.0, 8184.0, 8782.0, 9535.0, 10195.0, 9500.0, 8855.0, 10288.0, 10140.0, 9470.0, 14066.0, 12799.0, 13337.0, 13444.0, 8655.0, 9393.0, 9592.0, ]
[5561.0, 5092.0, 2290.0, 1733.0, 1053.0, 2162.0, 3050.0, 3563.0, 2460.0, 1953.0, 3273.0, 3779.0, 4912.0, 5348.0, 5088.0, 4863.0, 3850.0, 4052.0, 716.0, 0.0, 3707.0, 4650.0, 5494.0, 4951.0, 3842.0, 3046.0, 3700.0, 3711.0, 2597.0, 1700.0, 1237.0, 3176.0, 3808.0, 4837.0, 4042.0, 4209.0, 4176.0, 5471.0, 5860.0, 6114.0, 6720.0, 5408.0, 4750.0, 6518.0, 6647.0, 6393.0, 7951.0, 6980.0, 7645.0, 8337.0, 8459.0, 7345.0, 6450.0, 5958.0, 7698.0, 8385.0, 9011.0, 7970.0, 7512.0, 7170.0, 8893.0, 9495.0, 10250.0, 10910.0, 10154.0, 9500.0, 10786.0, 10577.0, 9833.0, 14517.0, 13499.0, 14051.0, 14159.0, 8317.0, 8708.0, 8912.0, ]
[3833.0, 4200.0, 3572.0, 3100.0, 4162.0, 4726.0, 5197.0, 5766.0, 5769.0, 5489.0, 6961.0, 7313.0, 8363.0, 8727.0, 8745.0, 8563.0, 7528.0, 7650.0, 3950.0, 3707.0, 0.0, 1193.0, 2550.0, 1450.0, 550.0, 3260.0, 3758.0, 4880.0, 4270.0, 3798.0, 3988.0, 5581.0, 5886.0, 7414.0, 7026.0, 7573.0, 7670.0, 8622.0, 8823.0, 8548.0, 9005.0, 6178.0, 5489.0, 4750.0, 4220.0, 3319.0, 5886.0, 5300.0, 7322.0, 7985.0, 8685.0, 7697.0, 6853.0, 6610.0, 8610.0, 9181.0, 10325.0, 9506.0, 9481.0, 9307.0, 10832.0, 11291.0, 11601.0, 12197.0, 10288.0, 9573.0, 9500.0, 8906.0, 7788.0, 12748.0, 14182.0, 15173.0, 15345.0, 11385.0, 7433.0, 7527.0, ]
[3050.0, 3688.0, 3963.0, 3669.0, 4915.0, 5264.0, 5561.0, 6091.0, 6452.0, 6276.0, 7822.0, 8047.0, 9031.0, 9350.0, 9551.0, 9433.0, 8500.0, 8674.0, 4992.0, 4650.0, 1193.0, 0.0, 1433.0, 1700.0, 1562.0, 4443.0, 4915.0, 6068.0, 5457.0, 4951.0, 5093.0, 6757.0, 7076.0, 8595.0, 8174.0, 8668.0, 8733.0, 9760.0, 9984.0, 9737.0, 10197.0, 7325.0, 6647.0, 5492.0, 4750.0, 3569.0, 6450.0, 6033.0, 8301.0, 8942.0, 9727.0, 8774.0, 7951.0, 7740.0, 9738.0, 10290.0, 11475.0, 10677.0, 10670.0, 10499.0, 12018.0, 12469.0, 12748.0, 13336.0, 11293.0, 10577.0, 10199.0, 9500.0, 8280.0, 13235.0, 15239.0, 16281.0, 16460.0, 11816.0, 6561.0, 6622.0, ]
[1931.0, 2860.0, 4209.0, 4150.0, 5507.0, 5576.0, 5645.0, 6100.0, 6886.0, 6850.0, 8456.0, 8501.0, 9374.0, 9629.0, 10074.0, 10050.0, 9285.0, 9541.0, 5961.0, 5494.0, 2550.0, 1433.0, 0.0, 3032.0, 2982.0, 5799.0, 6308.0, 7407.0, 6711.0, 6109.0, 6158.0, 7958.0, 8336.0, 9801.0, 9284.0, 9661.0, 9666.0, 10835.0, 11116.0, 10984.0, 11474.0, 8726.0, 8039.0, 6864.0, 6041.0, 4750.0, 7732.0, 7398.0, 9729.0, 10367.0, 11159.0, 10204.0, 9376.0, 9152.0, 11152.0, 11712.0, 12874.0, 12052.0, 11997.0, 11801.0, 13358.0, 13829.0, 14149.0, 14744.0, 12723.0, 12008.0, 11526.0, 10773.0, 9500.0, 14422.0, 16671.0, 17705.0, 17881.0, 11807.0, 5224.0, 5261.0, ]
[4750.0, 5344.0, 5022.0, 4539.0, 5531.0, 6159.0, 6647.0, 7216.0, 7152.0, 6821.0, 8223.0, 8659.0, 9737.0, 10119.0, 10037.0, 9804.0, 8668.0, 8713.0, 5060.0, 4951.0, 1450.0, 1700.0, 3032.0, 0.0, 1118.0, 3621.0, 3891.0, 5206.0, 4884.0, 4650.0, 4975.0, 6248.0, 6408.0, 8009.0, 7803.0, 8500.0, 8664.0, 9414.0, 9522.0, 9031.0, 9408.0, 6180.0, 5561.0, 3833.0, 3050.0, 1931.0, 4750.0, 4366.0, 6792.0, 7403.0, 8291.0, 7410.0, 6647.0, 6524.0, 8488.0, 8985.0, 10286.0, 9588.0, 9737.0, 9638.0, 11029.0, 11416.0, 11536.0, 12092.0, 9793.0, 9081.0, 8509.0, 7800.0, 6587.0, 11548.0, 13798.0, 14942.0, 15136.0, 12823.0, 8238.0, 8287.0, ]
[4366.0, 4750.0, 3991.0, 3465.0, 4415.0, 5072.0, 5602.0, 6178.0, 6037.0, 5703.0, 7115.0, 7541.0, 8620.0, 9005.0, 8924.0, 8702.0, 7595.0, 7670.0, 3988.0, 3842.0, 550.0, 1562.0, 2982.0, 1118.0, 0.0, 2926.0, 3360.0, 4556.0, 4049.0, 3684.0, 3950.0, 5393.0, 5640.0, 7204.0, 6894.0, 7517.0, 7650.0, 8502.0, 8661.0, 8298.0, 8727.0, 5766.0, 5092.0, 4200.0, 3688.0, 2860.0, 5344.0, 4750.0, 6806.0, 7464.0, 8194.0, 7224.0, 6394.0, 6178.0, 8176.0, 8731.0, 9915.0, 9128.0, 9155.0, 9005.0, 10490.0, 10928.0, 11187.0, 11774.0, 9783.0, 9067.0, 8950.0, 8360.0, 7252.0, 12209.0, 13700.0, 14723.0, 14900.0, 11736.0, 7960.0, 8048.0, ]
[6792.0, 6806.0, 4750.0, 4050.0, 4073.0, 5138.0, 5972.0, 6525.0, 5464.0, 4867.0, 5767.0, 6564.0, 7728.0, 8207.0, 7574.0, 7156.0, 5774.0, 5627.0, 2622.0, 3046.0, 3260.0, 4443.0, 5799.0, 3621.0, 2926.0, 0.0, 700.0, 1629.0, 1368.0, 1628.0, 2193.0, 2700.0, 2789.0, 4398.0, 4307.0, 5168.0, 5441.0, 5900.0, 5941.0, 5413.0, 5814.0, 3002.0, 2290.0, 3572.0, 3963.0, 4209.0, 5022.0, 3991.0, 4750.0, 5450.0, 5818.0, 4740.0, 3842.0, 3489.0, 5464.0, 6082.0, 7110.0, 6256.0, 6231.0, 6080.0, 7574.0, 8032.0, 8390.0, 9003.0, 7501.0, 6807.0, 7748.0, 7536.0, 6850.0, 11473.0, 11189.0, 12039.0, 12195.0, 11277.0, 10353.0, 10491.0, ]
[7403.0, 7464.0, 5450.0, 4750.0, 4739.0, 5816.0, 6659.0, 7208.0, 6082.0, 5464.0, 6255.0, 7108.0, 8271.0, 8760.0, 8032.0, 7574.0, 6144.0, 5930.0, 3221.0, 3700.0, 3758.0, 4915.0, 6308.0, 3891.0, 3360.0, 700.0, 0.0, 1369.0, 1628.0, 2163.0, 2746.0, 2789.0, 2700.0, 4308.0, 4397.0, 5361.0, 5686.0, 5941.0, 5900.0, 5202.0, 5536.0, 2421.0, 1733.0, 3100.0, 3669.0, 4150.0, 4539.0, 3465.0, 4050.0, 4750.0, 5139.0, 4074.0, 3185.0, 2873.0, 4867.0, 5464.0, 6566.0, 5768.0, 5849.0, 5748.0, 7156.0, 7574.0, 7842.0, 8442.0, 6817.0, 6119.0, 7087.0, 6921.0, 6308.0, 10846.0, 10544.0, 11443.0, 11607.0, 11858.0, 10983.0, 11113.0, ]
[8291.0, 8194.0, 5818.0, 5139.0, 4750.0, 5865.0, 6760.0, 7259.0, 5816.0, 5138.0, 5590.0, 6566.0, 7703.0, 8214.0, 7259.0, 6727.0, 5236.0, 4914.0, 3062.0, 3711.0, 4880.0, 6068.0, 7407.0, 5206.0, 4556.0, 1629.0, 1369.0, 0.0, 1115.0, 2014.0, 2512.0, 1624.0, 1363.0, 2950.0, 3153.0, 4207.0, 4592.0, 4637.0, 4552.0, 3841.0, 4203.0, 1698.0, 1053.0, 4162.0, 4915.0, 5507.0, 5531.0, 4415.0, 4073.0, 4739.0, 4750.0, 3635.0, 2746.0, 2247.0, 4071.0, 4738.0, 5593.0, 4680.0, 4603.0, 4453.0, 5953.0, 6427.0, 6871.0, 7503.0, 6444.0, 5794.0, 7481.0, 7524.0, 7135.0, 11352.0, 9876.0, 10591.0, 10730.0, 11365.0, 11799.0, 11955.0, ]
[7410.0, 7224.0, 4740.0, 4074.0, 3635.0, 4750.0, 5645.0, 6145.0, 4739.0, 4073.0, 4681.0, 5592.0, 6747.0, 7249.0, 6428.0, 5954.0, 4517.0, 4311.0, 1949.0, 2597.0, 4270.0, 5457.0, 6711.0, 4884.0, 4049.0, 1368.0, 1628.0, 1115.0, 0.0, 906.0, 1401.0, 1364.0, 1625.0, 3155.0, 2950.0, 3804.0, 4092.0, 4553.0, 4638.0, 4281.0, 4763.0, 2811.0, 2162.0, 4726.0, 5264.0, 5576.0, 6159.0, 5072.0, 5138.0, 5816.0, 5865.0, 4750.0, 3860.0, 3360.0, 5137.0, 5815.0, 6567.0, 5591.0, 5343.0, 5107.0, 6727.0, 7259.0, 7835.0, 8480.0, 7558.0, 6909.0, 8460.0, 8412.0, 7891.0, 12295.0, 10948.0, 11596.0, 11723.0, 10381.0, 10854.0, 11022.0, ]
[6647.0, 6394.0, 3842.0, 3185.0, 2746.0, 3860.0, 4750.0, 5259.0, 3946.0, 3309.0, 4140.0, 4950.0, 6114.0, 6600.0, 5951.0, 5549.0, 4209.0, 4136.0, 1092.0, 1700.0, 3798.0, 4951.0, 6109.0, 4650.0, 3684.0, 1628.0, 2163.0, 2014.0, 906.0, 0.0, 583.0, 1860.0, 2343.0, 3697.0, 3228.0, 3850.0, 4031.0, 4827.0, 5033.0, 4912.0, 5449.0, 3712.0, 3050.0, 5197.0, 5561.0, 5645.0, 6647.0, 5602.0, 5972.0, 6659.0, 6760.0, 5645.0, 4750.0, 4261.0, 6039.0, 6720.0, 7438.0, 6439.0, 6114.0, 5836.0, 7504.0, 8062.0, 8698.0, 9349.0, 8455.0, 7800.0, 9205.0, 9081.0, 8457.0, 12997.0, 11849.0, 12474.0, 12596.0, 9695.0, 10032.0, 10210.0, ]
