[287.0, 392.0, 289.0, 681.0, 577.0, 612.0, 362.0, 580.0, 763.0, 751.0, 1314.0, 927.0, 1195.0, 1313.0, 586.0, 435.0, 253.0, 205.0, 461.0, 279.0, 0.0, 251.0, 187.0, 558.0, 685.0, 941.0, 1031.0, 952.0, 459.0, 242.0, 150.0, 340.0, 1098.0, 416.0, 406.0, 411.0, 492.0, 527.0, 453.0, 496.0, 525.0, 290.0, 733.0, 402.0, 433.0, 530.0, 958.0, 549.0, 344.0, 313.0, 1072.0, 1457.0, ]
[46.0, 636.0, 241.0, 437.0, 332.0, 368.0, 609.0, 415.0, 593.0, 560.0, 1086.0, 700.0, 1020.0, 1165.0, 339.0, 297.0, 383.0, 116.0, 290.0, 224.0, 251.0, 0.0, 175.0, 318.0, 455.0, 774.0, 844.0, 753.0, 429.0, 353.0, 104.0, 97.0, 853.0, 180.0, 165.0, 167.0, 251.0, 281.0, 206.0, 249.0, 378.0, 535.0, 488.0, 199.0, 233.0, 326.0, 832.0, 311.0, 94.0, 237.0, 832.0, 1266.0, ]
[181.0, 510.0, 361.0, 538.0, 437.0, 469.0, 491.0, 587.0, 767.0, 735.0, 1144.0, 758.0, 1008.0, 1127.0, 451.0, 249.0, 418.0, 229.0, 461.0, 94.0, 187.0, 175.0, 0.0, 412.0, 522.0, 754.0, 846.0, 770.0, 296.0, 179.0, 152.0, 267.0, 1002.0, 275.0, 273.0, 283.0, 349.0, 390.0, 326.0, 366.0, 545.0, 415.0, 641.0, 236.0, 407.0, 357.0, 774.0, 401.0, 244.0, 127.0, 914.0, 1271.0, ]
[275.0, 922.0, 506.0, 125.0, 32.0, 57.0, 901.0, 487.0, 606.0, 538.0, 770.0, 388.0, 760.0, 931.0, 56.0, 278.0, 691.0, 420.0, 410.0, 378.0, 558.0, 318.0, 412.0, 0.0, 147.0, 537.0, 576.0, 472.0, 478.0, 567.0, 421.0, 263.0, 621.0, 142.0, 153.0, 151.0, 67.0, 45.0, 115.0, 79.0, 492.0, 825.0, 298.0, 184.0, 338.0, 140.0, 653.0, 16.0, 230.0, 358.0, 515.0, 982.0, ]
[410.0, 1029.0, 653.0, 109.0, 150.0, 124.0, 1012.0, 616.0, 714.0, 639.0, 631.0, 245.0, 620.0, 799.0, 164.0, 326.0, 834.0, 563.0, 551.0, 467.0, 685.0, 455.0, 522.0, 147.0, 0.0, 412.0, 435.0, 329.0, 509.0, 654.0, 556.0, 409.0, 606.0, 275.0, 290.0, 292.0, 207.0, 191.0, 261.0, 226.0, 628.0, 936.0, 354.0, 286.0, 481.0, 173.0, 551.0, 148.0, 373.0, 439.0, 393.0, 835.0, ]
[729.0, 1192.0, 1006.0, 516.0, 552.0, 533.0, 1190.0, 1023.0, 1126.0, 1050.0, 541.0, 335.0, 254.0, 396.0, 571.0, 506.0, 1149.0, 890.0, 945.0, 666.0, 941.0, 774.0, 754.0, 537.0, 412.0, 0.0, 126.0, 159.0, 559.0, 805.0, 853.0, 766.0, 917.0, 614.0, 635.0, 644.0, 576.0, 580.0, 630.0, 609.0, 1029.0, 1120.0, 756.0, 575.0, 872.0, 454.0, 186.0, 531.0, 719.0, 631.0, 496.0, 525.0, ]
[799.0, 1302.0, 1068.0, 527.0, 584.0, 559.0, 1298.0, 1049.0, 1135.0, 1055.0, 417.0, 283.0, 185.0, 374.0, 599.0, 598.0, 1226.0, 960.0, 985.0, 762.0, 1031.0, 844.0, 846.0, 576.0, 435.0, 126.0, 0.0, 110.0, 674.0, 912.0, 931.0, 823.0, 862.0, 674.0, 694.0, 700.0, 624.0, 620.0, 680.0, 653.0, 1063.0, 1226.0, 751.0, 647.0, 914.0, 519.0, 292.0, 572.0, 779.0, 726.0, 410.0, 426.0, ]
[707.0, 1244.0, 970.0, 417.0, 479.0, 452.0, 1237.0, 941.0, 1024.0, 945.0, 418.0, 182.0, 294.0, 484.0, 492.0, 526.0, 1136.0, 867.0, 879.0, 691.0, 952.0, 753.0, 770.0, 472.0, 329.0, 159.0, 110.0, 0.0, 630.0, 853.0, 844.0, 725.0, 767.0, 579.0, 598.0, 603.0, 524.0, 517.0, 580.0, 550.0, 956.0, 1163.0, 641.0, 559.0, 809.0, 429.0, 344.0, 470.0, 683.0, 656.0, 337.0, 514.0, ]
[406.0, 635.0, 651.0, 580.0, 510.0, 528.0, 637.0, 831.0, 998.0, 950.0, 1042.0, 688.0, 805.0, 887.0, 533.0, 201.0, 707.0, 517.0, 711.0, 210.0, 459.0, 429.0, 296.0, 478.0, 509.0, 559.0, 674.0, 630.0, 0.0, 260.0, 445.0, 492.0, 1096.0, 402.0, 416.0, 431.0, 444.0, 484.0, 459.0, 481.0, 802.0, 571.0, 771.0, 322.0, 644.0, 349.0, 523.0, 462.0, 448.0, 191.0, 871.0, 1082.0, ]
[360.0, 390.0, 504.0, 690.0, 594.0, 624.0, 386.0, 759.0, 940.0, 912.0, 1251.0, 875.0, 1056.0, 1146.0, 612.0, 337.0, 492.0, 385.0, 633.0, 189.0, 242.0, 353.0, 179.0, 567.0, 654.0, 805.0, 912.0, 853.0, 260.0, 0.0, 305.0, 447.0, 1173.0, 439.0, 441.0, 453.0, 509.0, 552.0, 494.0, 532.0, 713.0, 315.0, 816.0, 383.0, 583.0, 481.0, 782.0, 553.0, 423.0, 215.0, 1044.0, 1330.0, ]
[146.0, 541.0, 209.0, 541.0, 437.0, 472.0, 512.0, 457.0, 640.0, 619.0, 1187.0, 800.0, 1104.0, 1239.0, 443.0, 357.0, 296.0, 80.0, 332.0, 236.0, 150.0, 104.0, 152.0, 421.0, 556.0, 853.0, 931.0, 844.0, 445.0, 305.0, 0.0, 190.0, 948.0, 281.0, 268.0, 271.0, 354.0, 386.0, 310.0, 353.0, 409.0, 439.0, 583.0, 285.0, 293.0, 416.0, 896.0, 414.0, 198.0, 262.0, 936.0, 1356.0, ]
[91.0, 730.0, 245.0, 371.0, 270.0, 305.0, 701.0, 339.0, 510.0, 471.0, 1031.0, 651.0, 1004.0, 1161.0, 270.0, 331.0, 430.0, 163.0, 220.0, 300.0, 340.0, 97.0, 267.0, 263.0, 409.0, 766.0, 823.0, 725.0, 492.0, 447.0, 190.0, 0.0, 759.0, 151.0, 130.0, 123.0, 203.0, 221.0, 148.0, 186.0, 311.0, 628.0, 394.0, 207.0, 151.0, 312.0, 845.0, 261.0, 50.0, 306.0, 767.0, 1238.0, ]
[827.0, 1489.0, 903.0, 517.0, 590.0, 568.0, 1460.0, 645.0, 570.0, 501.0, 706.0, 584.0, 1010.0, 1216.0, 569.0, 897.0, 1120.0, 903.0, 701.0, 990.0, 1098.0, 853.0, 1002.0, 621.0, 606.0, 917.0, 862.0, 767.0, 1096.0, 1173.0, 948.0, 759.0, 0.0, 734.0, 732.0, 720.0, 669.0, 625.0, 679.0, 642.0, 704.0, 1387.0, 365.0, 799.0, 688.0, 747.0, 1095.0, 636.0, 764.0, 974.0, 475.0, 1089.0, ]
[135.0, 782.0, 394.0, 267.0, 163.0, 197.0, 760.0, 455.0, 607.0, 552.0, 906.0, 520.0, 854.0, 1010.0, 176.0, 211.0, 561.0, 290.0, 351.0, 257.0, 416.0, 180.0, 275.0, 142.0, 275.0, 614.0, 674.0, 579.0, 402.0, 439.0, 281.0, 151.0, 734.0, 0.0, 21.0, 34.0, 76.0, 115.0, 59.0, 92.0, 442.0, 684.0, 382.0, 80.0, 276.0, 161.0, 697.0, 133.0, 105.0, 244.0, 656.0, 1093.0, ]
[122.0, 777.0, 374.0, 275.0, 171.0, 206.0, 754.0, 435.0, 589.0, 536.0, 920.0, 535.0, 874.0, 1031.0, 181.0, 229.0, 545.0, 273.0, 330.0, 262.0, 406.0, 165.0, 273.0, 153.0, 290.0, 635.0, 694.0, 598.0, 416.0, 441.0, 268.0, 130.0, 732.0, 21.0, 0.0, 15.0, 86.0, 121.0, 53.0, 93.0, 421.0, 678.0, 376.0, 96.0, 256.0, 182.0, 718.0, 146.0, 85.0, 252.0, 668.0, 1112.0, ]
[125.0, 785.0, 368.0, 271.0, 166.0, 201.0, 762.0, 422.0, 575.0, 521.0, 920.0, 536.0, 881.0, 1039.0, 175.0, 243.0, 543.0, 271.0, 318.0, 275.0, 411.0, 167.0, 283.0, 151.0, 292.0, 644.0, 700.0, 603.0, 431.0, 453.0, 271.0, 123.0, 720.0, 34.0, 15.0, 0.0, 85.0, 115.0, 43.0, 85.0, 408.0, 686.0, 364.0, 111.0, 243.0, 191.0, 730.0, 145.0, 81.0, 266.0, 665.0, 1116.0, ]
[208.0, 858.0, 447.0, 190.0, 87.0, 121.0, 836.0, 461.0, 596.0, 534.0, 835.0, 451.0, 807.0, 971.0, 103.0, 244.0, 627.0, 356.0, 371.0, 323.0, 492.0, 251.0, 349.0, 67.0, 207.0, 576.0, 624.0, 524.0, 444.0, 509.0, 354.0, 203.0, 669.0, 76.0, 86.0, 85.0, 0.0, 43.0, 56.0, 41.0, 458.0, 760.0, 327.0, 130.0, 297.0, 139.0, 676.0, 60.0, 166.0, 305.0, 581.0, 1036.0, ]
[240.0, 897.0, 462.0, 155.0, 51.0, 86.0, 875.0, 446.0, 572.0, 506.0, 810.0, 430.0, 804.0, 975.0, 61.0, 284.0, 650.0, 380.0, 366.0, 366.0, 527.0, 281.0, 390.0, 45.0, 191.0, 580.0, 620.0, 517.0, 484.0, 552.0, 386.0, 221.0, 625.0, 115.0, 121.0, 115.0, 43.0, 0.0, 76.0, 35.0, 449.0, 799.0, 286.0, 173.0, 294.0, 164.0, 691.0, 49.0, 191.0, 348.0, 551.0, 1026.0, ]
[166.0, 828.0, 392.0, 230.0, 127.0, 162.0, 804.0, 414.0, 558.0, 500.0, 885.0, 503.0, 863.0, 1026.0, 133.0, 265.0, 576.0, 305.0, 319.0, 314.0, 453.0, 206.0, 326.0, 115.0, 261.0, 630.0, 680.0, 580.0, 459.0, 494.0, 310.0, 148.0, 679.0, 59.0, 53.0, 43.0, 56.0, 76.0, 0.0, 43.0, 407.0, 729.0, 324.0, 136.0, 244.0, 186.0, 726.0, 113.0, 115.0, 302.0, 626.0, 1092.0, ]
[209.0, 870.0, 427.0, 188.0, 85.0, 120.0, 847.0, 422.0, 555.0, 492.0, 846.0, 465.0, 836.0, 1004.0, 90.0, 282.0, 615.0, 345.0, 336.0, 348.0, 496.0, 249.0, 366.0, 79.0, 226.0, 609.0, 653.0, 550.0, 481.0, 532.0, 353.0, 186.0, 642.0, 92.0, 93.0, 85.0, 41.0, 35.0, 43.0, 0.0, 421.0, 771.0, 293.0, 162.0, 263.0, 179.0, 714.0, 81.0, 157.0, 334.0, 585.0, 1060.0, ]
[395.0, 896.0, 247.0, 545.0, 480.0, 504.0, 858.0, 64.0, 239.0, 244.0, 1180.0, 836.0, 1248.0, 1423.0, 464.0, 641.0, 443.0, 330.0, 92.0, 601.0, 525.0, 378.0, 545.0, 492.0, 628.0, 1029.0, 1063.0, 956.0, 802.0, 713.0, 409.0, 311.0, 704.0, 442.0, 421.0, 408.0, 458.0, 449.0, 407.0, 421.0, 0.0, 796.0, 402.0, 512.0, 166.0, 593.0, 1133.0, 499.0, 359.0, 612.0, 896.0, 1453.0, ]
[566.0, 103.0, 550.0, 950.0, 848.0, 881.0, 76.0, 856.0, 1036.0, 1032.0, 1552.0, 1170.0, 1371.0, 1457.0, 860.0, 640.0, 408.0, 493.0, 742.0, 477.0, 290.0, 535.0, 415.0, 825.0, 936.0, 1120.0, 1226.0, 1163.0, 571.0, 315.0, 439.0, 628.0, 1387.0, 684.0, 678.0, 686.0, 760.0, 799.0, 729.0, 771.0, 796.0, 0.0, 1022.0, 651.0, 721.0, 769.0, 1093.0, 814.0, 627.0, 510.0, 1329.0, 1645.0, ]
[464.0, 1124.0, 557.0, 245.0, 267.0, 260.0, 1095.0, 359.0, 390.0, 308.0, 789.0, 484.0, 931.0, 1125.0, 242.0, 570.0, 773.0, 541.0, 368.0, 638.0, 733.0, 488.0, 641.0, 298.0, 354.0, 756.0, 751.0, 641.0, 771.0, 816.0, 583.0, 394.0, 365.0, 382.0, 376.0, 364.0, 327.0, 286.0, 324.0, 293.0, 402.0, 1022.0, 0.0, 455.0, 337.0, 437.0, 904.0, 313.0, 400.0, 626.0, 504.0, 1097.0, ]
[154.0, 745.0, 434.0, 307.0, 212.0, 241.0, 727.0, 530.0, 686.0, 632.0, 913.0, 526.0, 822.0, 966.0, 231.0, 132.0, 579.0, 315.0, 420.0, 194.0, 402.0, 199.0, 236.0, 184.0, 286.0, 575.0, 647.0, 559.0, 322.0, 383.0, 285.0, 207.0, 799.0, 80.0, 96.0, 111.0, 130.0, 173.0, 136.0, 162.0, 512.0, 651.0, 455.0, 0.0, 347.0, 131.0, 640.0, 170.0, 157.0, 175.0, 678.0, 1071.0, ]
[240.0, 823.0, 220.0, 411.0, 331.0, 360.0, 789.0, 187.0, 361.0, 329.0, 1068.0, 705.0, 1098.0, 1268.0, 320.0, 476.0, 437.0, 228.0, 75.0, 450.0, 433.0, 233.0, 407.0, 338.0, 481.0, 872.0, 914.0, 809.0, 644.0, 583.0, 293.0, 151.0, 688.0, 276.0, 256.0, 243.0, 297.0, 294.0, 244.0, 263.0, 166.0, 721.0, 337.0, 347.0, 0.0, 430.0, 970.0, 343.0, 196.0, 457.0, 790.0, 1315.0, ]
[280.0, 859.0, 553.0, 231.0, 171.0, 182.0, 844.0, 599.0, 734.0, 670.0, 787.0, 401.0, 696.0, 849.0, 196.0, 156.0, 708.0, 441.0, 504.0, 295.0, 530.0, 326.0, 357.0, 140.0, 173.0, 454.0, 519.0, 429.0, 349.0, 481.0, 416.0, 312.0, 747.0, 161.0, 182.0, 191.0, 139.0, 164.0, 186.0, 179.0, 593.0, 769.0, 437.0, 131.0, 430.0, 0.0, 540.0, 125.0, 265.0, 266.0, 564.0, 941.0, ]
[791.0, 1151.0, 1072.0, 660.0, 674.0, 662.0, 1157.0, 1136.0, 1257.0, 1185.0, 705.0, 517.0, 324.0, 365.0, 696.0, 539.0, 1188.0, 946.0, 1045.0, 680.0, 958.0, 832.0, 774.0, 653.0, 551.0, 186.0, 292.0, 344.0, 523.0, 782.0, 896.0, 845.0, 1095.0, 697.0, 718.0, 730.0, 676.0, 691.0, 726.0, 714.0, 1133.0, 1093.0, 904.0, 640.0, 970.0, 540.0, 0.0, 642.0, 796.0, 646.0, 682.0, 598.0, ]
[267.0, 910.0, 505.0, 137.0, 47.0, 71.0, 890.0, 495.0, 618.0, 550.0, 775.0, 391.0, 756.0, 925.0, 72.0, 262.0, 687.0, 416.0, 415.0, 365.0, 549.0, 311.0, 401.0, 16.0, 148.0, 531.0, 572.0, 470.0, 462.0, 553.0, 414.0, 261.0, 636.0, 133.0, 146.0, 145.0, 60.0, 49.0, 113.0, 81.0, 499.0, 814.0, 313.0, 170.0, 343.0, 125.0, 642.0, 0.0, 225.0, 343.0, 523.0, 980.0, ]
[64.0, 728.0, 288.0, 345.0, 242.0, 277.0, 702.0, 383.0, 551.0, 507.0, 1000.0, 617.0, 959.0, 1114.0, 246.0, 282.0, 462.0, 190.0, 267.0, 264.0, 344.0, 94.0, 244.0, 230.0, 373.0, 719.0, 779.0, 683.0, 448.0, 423.0, 198.0, 50.0, 764.0, 105.0, 85.0, 81.0, 166.0, 191.0, 115.0, 157.0, 359.0, 627.0, 400.0, 157.0, 196.0, 265.0, 796.0, 225.0, 0.0, 265.0, 742.0, 1197.0, ]
[217.0, 596.0, 463.0, 478.0, 387.0, 414.0, 585.0, 644.0, 815.0, 772.0, 1043.0, 663.0, 885.0, 1000.0, 406.0, 130.0, 544.0, 329.0, 522.0, 35.0, 313.0, 237.0, 127.0, 358.0, 439.0, 631.0, 726.0, 656.0, 191.0, 215.0, 262.0, 306.0, 974.0, 244.0, 252.0, 266.0, 305.0, 348.0, 302.0, 334.0, 612.0, 510.0, 626.0, 175.0, 457.0, 266.0, 646.0, 343.0, 265.0, 0.0, 830.0, 1151.0, ]
[789.0, 1422.0, 995.0, 397.0, 500.0, 465.0, 1405.0, 860.0, 883.0, 800.0, 285.0, 188.0, 540.0, 745.0, 497.0, 710.0, 1197.0, 929.0, 843.0, 859.0, 1072.0, 832.0, 914.0, 515.0, 393.0, 496.0, 410.0, 337.0, 871.0, 1044.0, 936.0, 767.0, 475.0, 656.0, 668.0, 665.0, 581.0, 551.0, 626.0, 585.0, 896.0, 1329.0, 504.0, 678.0, 790.0, 564.0, 682.0, 523.0, 742.0, 830.0, 0.0, 625.0, ]
